state,year,black,metro,unem,criv,crip,ag0_14,ag15_17,ag18_24,ag25_34,incpc,polpc,pris
30,93,0.0066,0.5628,0.066,1.377778,27.672,0.2151111,0.0373333,0.096,0.168,22175.45,221.5111,159.3722
31,80,0.126,1,0.07208,6.024847,57.78995,0.2141208,0.056076,0.1183978,0.1545146,11666.02,384.4535,75.60744
31,81,0.1268,1,0.07292,6.301337,55.44661,0.2076414,0.053868,0.1198866,0.1595788,12913.11,381.207,78.26205
31,82,0.1276,1,0.08975,6.079263,50.73557,0.2030682,0.0515408,0.1203068,0.1594671,13852.91,377.4593,106.0618
31,83,0.1284,1,0.07858,5.530798,46.10284,0.199384,0.0492769,0.1201125,0.1610873,14933.58,369.0279,128.8387
31,84,0.1292,1,0.06167,5.277312,43.27758,0.1964072,0.0479042,0.1192282,0.1631404,16460.65,354.9967,136.0338
31,85,0.13,1,0.05667,5.441713,45.47542,0.1938937,0.0473169,0.1177637,0.1650806,17547,365.5961,158.3367
31,86,0.1308,1,0.05042,5.723301,46.67594,0.1915508,0.0471005,0.1154553,0.1674101,18728.76,372.7631,169.4555
31,87,0.1316,1,0.04042,5.410898,47.21093,0.1915005,0.0452353,0.1123713,0.1699909,19996.91,374.534,181.6452
31,88,0.1324,1,0.03808,5.834155,47.17414,0.1926867,0.0424015,0.1090508,0.1729772,21732.6,376.6727,208.1736
31,89,0.1332,1,0.04083,6.097722,46.66477,0.1949262,0.0392182,0.1053585,0.175123,23114.44,379.0189,219.6058
31,90,0.134,1,0.04975,6.468148,47.94198,0.1969247,0.0378602,0.1007882,0.1753456,24184.86,381.4059,251.605
31,91,0.1348,1,0.066,6.336936,47.88524,0.1996655,0.0369227,0.0959732,0.1725203,24744.8,429.5124,273.0068
31,92,0.1356,1,0.084,6.233376,44.20946,0.2016624,0.0369565,0.0918159,0.1684143,26098.61,431.0358,302.1099
31,93,0.1364,1,0.074,6.268562,41.73969,0.2037061,0.0369336,0.0887168,0.1637264,26732.07,432.2757,289.6803
32,80,0.018,0.396,0.07467,6.114351,53.33078,0.2601689,0.0606293,0.1366078,0.1665388,8193.065,264.9271,114.0856
32,81,0.0182,0.4048,0.07267,6.686421,55.04051,0.2588147,0.0570143,0.135784,0.1702926,9066.073,267.817,92.01842
32,82,0.0184,0.4136,0.09225,7.318182,58.51613,0.2573314,0.0535191,0.1334311,0.1708211,9603.169,258.651,100.9002
32,83,0.0186,0.4224,0.10183,6.892396,56.79699,0.2553802,0.0502152,0.1312769,0.1721664,9990.121,282.9268,106.085
32,84,0.0188,0.4312,0.07483,6.914608,55.8278,0.2547636,0.0494001,0.1270289,0.1721948,10646.65,283.2745,122.5251
32,85,0.019,0.44,0.08858,7.098053,58.30529,0.2538247,0.0493741,0.1223922,0.1724618,11326.23,284.0751,134.6507
32,86,0.0192,0.4488,0.09142,7.334928,59.64867,0.2508544,0.050581,0.1175666,0.1729323,11561.59,295.4203,146.8707
32,87,0.0194,0.4576,0.08792,6.373901,60.02367,0.2508452,0.0493577,0.112238,0.1730899,11891.18,298.9182,157.6213
32,88,0.0196,0.4664,0.07825,6.669799,60.27987,0.252349,0.0483221,0.1073826,0.1718121,12559.06,303.3557,174.8479
32,89,0.0198,0.4752,0.06608,7.150931,59.6363,0.2526596,0.0458777,0.1037234,0.1702128,13387.15,301.3963,182.7517
32,90,0.02,0.484,0.06275,7.766754,58.77004,0.2516426,0.0453351,0.1005256,0.1681997,14193.27,298.6859,207.4468
32,91,0.0202,0.4928,0.069,8.352942,58.48352,0.2521009,0.0452489,0.0989011,0.1635423,14822.01,315.4492,201.5112
32,92,0.0204,0.5016,0.068,9.343236,54.95702,0.2509482,0.045512,0.0986094,0.1586599,15518.19,318.3944,194.958
32,93,0.0206,0.5104,0.075,9.297029,53.36386,0.2512376,0.0457921,0.0983911,0.1528465,16337.56,290.9035,199.3679
33,80,0.137,0.904,0.07475,10.26512,58.64842,0.2122679,0.0547329,0.1229069,0.1583324,10910.89,324.2454,118.6078
33,81,0.1392,0.9047,0.07642,10.71141,58.44473,0.2071949,0.0529372,0.1243169,0.1633652,12123.05,337.5569,123.243
33,82,0.1414,0.9054,0.08558,9.939341,54.9954,0.2042638,0.0508243,0.1248437,0.1633314,13021.86,345.1393,145.1161
33,83,0.1436,0.9061,0.0855,9.130378,49.8288,0.2024085,0.0487364,0.1247244,0.1650365,13875,343.8458,158.8687
33,84,0.1458,0.9068,0.07225,9.137665,46.6003,0.2002705,0.0474473,0.1236335,0.1669109,15253.15,345.7681,172.4996
33,85,0.148,0.9075,0.06542,9.294346,46.56284,0.1985162,0.0469874,0.1218525,0.1687275,16254.44,356.5591,186.5716
33,86,0.1502,0.9082,0.06258,9.825044,47.65474,0.1964336,0.0469915,0.1192733,0.1705265,17417.61,373.5546,193.9467
33,87,0.1524,0.9089,0.04858,10.05602,49.32173,0.1963736,0.045218,0.1166266,0.1720857,18442.74,403.4557,215.6059
33,88,0.1546,0.9096,0.04192,10.94677,51.99515,0.1973134,0.0424168,0.1145978,0.1736804,19712.27,432.3672,228.5634
33,89,0.1568,0.9103,0.05092,11.29077,51.52622,0.1990769,0.0393149,0.1123839,0.174665,20983.29,426.5445,248.3696
33,90,0.159,0.911,0.05208,11.80191,51.79514,0.2009777,0.0381624,0.1088212,0.1742029,22321.59,421.2865,284.8913
33,91,0.1612,0.9117,0.072,11.64648,50.83765,0.2039674,0.0374577,0.1041724,0.1721062,22924.91,332.36,304.9384
33,92,0.1634,0.9124,0.085,11.22707,47.38958,0.2061958,0.0377713,0.0999503,0.1691976,24138.2,360.804,320.6184
33,93,0.1656,0.9131,0.077,10.7354,44.77793,0.2077815,0.0377535,0.0966643,0.1660164,24770.8,360.4495,340.9134
34,80,0.224,0.545,0.06542,4.520401,41.58194,0.2267936,0.0550833,0.1397484,0.1638898,8021.587,233.322,231.1695
34,81,0.2236,0.5472,0.06442,4.362263,40.79436,0.221588,0.0522075,0.1400034,0.1685412,8895.05,233.4565,245.7667
34,82,0.2232,0.5494,0.09017,4.463366,40.9691,0.218641,0.0498422,0.1387274,0.1683004,9325.177,221.5484,249.0012
34,83,0.2228,0.5516,0.08892,4.099226,37.77193,0.2157314,0.04805,0.1369097,0.1696561,10064.35,224.4364,255.0091
34,84,0.2224,0.5538,0.06767,4.037151,36.41093,0.2115509,0.0473718,0.1335172,0.1721285,11146.28,224.8215,234.6059
34,85,0.222,0.556,0.05392,4.209626,37.01071,0.2080269,0.0473297,0.1299968,0.1747681,11871.36,226.639,246.9014
34,86,0.2216,0.5582,0.05317,4.765581,38.61452,0.2048402,0.048086,0.1252768,0.1765264,12694.28,233.0592,255.9482
34,87,0.2212,0.5604,0.04467,4.846815,41.71721,0.2025297,0.0473142,0.1222673,0.1769207,13480.28,241.9816,258.9845
34,88,0.2208,0.5626,0.03625,5.053695,43.90634,0.2022836,0.0453634,0.1203518,0.1758988,14436.04,250.8718,251.6864
34,89,0.2204,0.5648,0.03517,5.468698,47.11699,0.2024372,0.0423458,0.1194212,0.1744097,15233.87,260.7845,250.7484
34,90,0.22,0.567,0.041,6.212536,48.44521,0.202916,0.0407335,0.1176913,0.1718022,16284.23,270.2841,253.2826
34,91,0.2196,0.5692,0.058,6.572085,52.2104,0.2040302,0.0395614,0.11498,0.1693584,16809.23,277.2559,267.0074
34,92,0.2192,0.5714,0.059,6.816852,51.26492,0.2050907,0.0394968,0.1117613,0.1660328,17829.21,318.2124,270.7364
34,93,0.2188,0.5736,0.049,6.793088,49.73031,0.2059035,0.0394528,0.1087113,0.1631389,18688.22,301.5407,292.0568
35,80,0.004,0.359,0.04967,0.5390505,29.07198,0.237366,0.0551302,0.1485452,0.1592649,7660.252,186.2175,20.82695
35,81,0.0042,0.3634,0.05125,0.6727273,29.14697,0.2363636,0.0515152,0.1469697,0.1666667,9831.187,187.8788,28.33078
35,82,0.0044,0.3678,0.05717,0.6188341,25.90135,0.2361734,0.0478326,0.1434978,0.1689088,10468.88,196.1136,33.0303
35,83,0.0046,0.3722,0.05675,0.5391433,26.33383,0.2378139,0.0457903,0.1388479,0.1713442,11101.99,203.545,41.2556
35,84,0.0048,0.3766,0.05217,0.5411765,25.52059,0.2397059,0.0455882,0.1338235,0.175,11623.24,192.7941,51.69867
35,85,0.005,0.381,0.05983,0.4756278,26.63515,0.2378139,0.0443131,0.127031,0.1757755,12011.75,194.387,55.14706
35,86,0.0052,0.3854,0.06292,0.5201794,25.92377,0.2391629,0.0463378,0.1195815,0.1763827,12371.56,204.7832,55.39143
35,87,0.0054,0.3898,0.05133,0.5779123,28.2239,0.2375189,0.0453858,0.1149773,0.1739788,12636.25,200.4539,53.96114
35,88,0.0056,0.3942,0.04817,0.5984733,27.01527,0.2351145,0.0427481,0.1114504,0.1709924,11932.55,195.4198,57.48866
35,89,0.0058,0.3986,0.04225,0.6455109,25.51858,0.2352941,0.0417957,0.1083591,0.1671827,13742.09,201.161,63.20611
35,90,0.006,0.403,0.04,0.7398119,28.52038,0.2319749,0.0423198,0.1065831,0.161442,15305.55,206.7398,62.5387
35,91,0.0062,0.4074,0.041,0.6556082,27.37125,0.2306477,0.042654,0.1058452,0.1579779,15602.82,208.8468,68.18182
35,92,0.0064,0.4118,0.049,0.8359621,28.28864,0.2287066,0.044164,0.1041009,0.1529968,17128.01,210.4101,69.66824
35,93,0.0066,0.4162,0.043,0.8220472,27.3811,0.2267717,0.0440945,0.103937,0.1496063,17121.5,210.2362,67.50789
36,80,0.1,0.789,0.08367,4.968142,49.18883,0.2310613,0.0554732,0.1309502,0.1595666,9742.008,217.531,123.7266
36,81,0.1006,0.7891001,0.09625,4.960048,49.45291,0.2278457,0.0527438,0.1295884,0.1653689,10582.78,217.5844,124.9213
36,82,0.1012,0.7892,0.12508,4.380961,45.13043,0.2258064,0.0502928,0.1274519,0.1651948,11011.48,224.8024,138.7467
36,83,0.1018,0.7893,0.12208,3.982026,41.10281,0.2246228,0.0484262,0.124418,0.1664183,11607.04,221.9594,160.9836
36,84,0.1024,0.7894,0.09417,3.85826,38.9282,0.2229466,0.0478674,0.1209723,0.167629,12698.38,218.2716,167.6942
36,85,0.103,0.7895,0.08875,3.819283,38.08868,0.2204937,0.0479739,0.1174662,0.1687937,13421.36,218.2953,173.3936
36,86,0.1036,0.7896,0.08133,4.21808,39.45825,0.2171482,0.0489282,0.1136999,0.1698043,14138.48,226.3933,194.3549
36,87,0.1042,0.7897,0.07,4.222677,41.63234,0.2155204,0.0481413,0.1105019,0.1698885,14727.21,223.3829,209.3476
36,88,0.1048,0.7898,0.06025,4.550792,42.21595,0.2156681,0.0460228,0.1082508,0.1691823,15733.14,220.2056,225.2788
36,89,0.1054,0.7899,0.05533,4.719642,42.95346,0.2170099,0.0430326,0.1065657,0.1675132,16644.89,216.2988,245.0412
36,90,0.106,0.79,0.05658,5.052825,43.29735,0.2170072,0.0415976,0.1048224,0.164734,17541.7,212.2768,282.002
36,91,0.1066,0.7901,0.064,5.617916,44.7075,0.216362,0.0408592,0.1031993,0.1617002,18000.61,236.4442,292.8585
36,92,0.1072,0.7902,0.072,5.256783,41.3771,0.2155884,0.0411033,0.1015334,0.1576989,18923.84,240.3775,326.7276
36,93,0.1078,0.7903,0.065,5.041475,39.81156,0.2164818,0.0412947,0.0999008,0.1530971,19627.88,223.9203,348.2261
37,80,0.068,0.57,0.04825,4.161653,45.97058,0.2290909,0.0532231,0.1328926,0.1573554,9364.947,222.4132,142.8571
37,81,0.0686,0.5724,0.036,4.270995,44.1334,0.2286822,0.0494186,0.1321059,0.1624677,10683.5,224.8385,158.5455
37,82,0.0692,0.5748,0.05708,4.39894,47.35309,0.2276981,0.0461634,0.1310044,0.1637555,11434.48,249.1266,170.5749
37,83,0.0698,0.5772,0.09017,4.244377,45.16687,0.231307,0.0446809,0.1273556,0.1650456,11245.4,242.4012,202.7448
37,84,0.0704,0.5796,0.07008,4.08947,45.0143,0.2318929,0.0447352,0.1226415,0.1658551,11830.76,255.6604,227.3556
37,85,0.071,0.582,0.07167,4.258636,50.48915,0.2320391,0.0455518,0.1173953,0.1666157,12286.5,258.1779,239.5618
37,86,0.0716,0.5844,0.08208,4.433753,56.6683,0.2296342,0.0467261,0.1118967,0.1675376,12338.33,259.7295,254.6622
37,87,0.0722,0.5868,0.07358,4.256698,57.16355,0.2299065,0.0470405,0.1074766,0.1669782,12508.88,249.8754,298.4322
37,88,0.0728,0.5892,0.06708,4.477108,53.1083,0.2282918,0.0454689,0.1045153,0.165772,13311.71,239.7537,300.2804
37,89,0.0734,0.5916,0.056,5.030794,51.28825,0.2257143,0.0434921,0.1034921,0.164127,14188.6,244.8254,329.9021
37,90,0.074,0.594,0.056,5.467301,50.44095,0.2244444,0.0428571,0.1025397,0.1609524,15104.62,248.6032,368.5079
37,91,0.0746,0.5964,0.067,5.850063,50.96244,0.2238005,0.0426136,0.1022727,0.1575126,15654.5,303.346,396.6667
37,92,0.0752,0.5988,0.057,6.24181,48.19313,0.224337,0.0433697,0.1023401,0.1531981,16476.32,287.6443,434.7854
37,93,0.0758,0.6012,0.06,6.348499,46.59424,0.2253172,0.0439492,0.1027546,0.1488703,17037.23,275.9517,477.1295
38,80,0.014,0.67,0.08258,4.862134,61.43525,0.224079,0.0505127,0.1257121,0.1826814,9895.174,240.2962,122.4111
38,81,0.0142,0.6715,0.0985,4.74925,65.06596,0.2245128,0.0476012,0.1210645,0.185907,10473.43,239.8801,120.4709
38,82,0.0144,0.673,0.11558,4.701313,60.57936,0.2236398,0.0457786,0.1166979,0.1834897,10643.89,228.3302,123.3883
38,83,0.0146,0.6745,0.10808,4.894836,57.82586,0.2227667,0.044478,0.1123257,0.1820581,11363.68,230.2676,146.3415
38,84,0.0148,0.676,0.09367,5.074241,57.52644,0.2208474,0.0446194,0.1087364,0.1799775,12276.45,223.4721,148.9634
38,85,0.015,0.6775,0.08817,5.539469,62.11111,0.2184811,0.0448934,0.1051253,0.1773288,12904.33,218.7804,158.3802
38,86,0.0152,0.679,0.08475,5.525335,65.65089,0.2153502,0.0454545,0.1013413,0.1751118,13545.44,221.237,163.7112
38,87,0.0154,0.6805,0.062,5.441318,64.84191,0.2139948,0.0440578,0.098482,0.1721584,14166.84,225.0833,177.7198
38,88,0.0156,0.682,0.05825,5.457497,65.12952,0.2130609,0.0415907,0.0974097,0.1685516,15077.45,226.961,202.0363
38,89,0.0158,0.6835,0.05692,5.240057,57.01147,0.2149767,0.0397707,0.0956646,0.163024,16285.05,223.7728,218.5699
38,90,0.016,0.685,0.05508,5.040238,51.11022,0.216585,0.0395381,0.0944717,0.1581526,17201.36,219.3842,220.5661
38,91,0.0162,0.6865,0.06,5.068517,52.54197,0.2171977,0.0397396,0.0931826,0.1548476,17786.6,208.8729,227.1518
38,92,0.0164,0.688,0.075,5.1107,53.1965,0.2166891,0.0410498,0.0921938,0.1514132,18713.09,208.3782,230.6269
38,93,0.0166,0.6895,0.072,5.031003,52.62467,0.216029,0.0418865,0.0920185,0.1484169,19446.6,203.1662,221.5007
39,80,0.088,0.846,0.07817,3.627107,33.61101,0.2093729,0.0538604,0.1266015,0.1511295,9929.736,248.9885,64.64502
39,81,0.0884,0.8462,0.08358,3.719032,33.12859,0.2054136,0.051775,0.1267392,0.156337,10915.18,241.6308,68.37492
39,82,0.0888,0.8464,0.10917,3.610553,30.97535,0.2028704,0.0494724,0.1259603,0.1562685,11545.08,245.2258,78.34556
39,83,0.0892,0.8466001,0.11842,3.445008,28.66371,0.2010475,0.0474742,0.1240919,0.1578814,12085.66,239.3056,88.20599
39,84,0.0896,0.8468,0.091,3.229285,27.58866,0.1987304,0.0463817,0.1212019,0.1601354,13048.65,236.5214,98.82581
39,85,0.09,0.8469999,0.08017,3.333616,27.2524,0.1966698,0.0458755,0.117747,0.1619234,13972.76,237.0147,110.0127
39,86,0.0904,0.8472,0.06833,3.617839,27.67962,0.1950267,0.0460833,0.113808,0.163371,14848.46,243.079,119.9473
39,87,0.0908,0.8474,0.05658,3.732707,28.23436,0.1945644,0.0447888,0.1105749,0.1638303,15604.54,232.1607,128.7024
39,88,0.0912,0.8476,0.05092,3.674996,28.57386,0.1953402,0.0426304,0.1081378,0.1634307,16586.47,221.1633,137.5497
39,89,0.0916,0.8478,0.045,3.841733,30.25518,0.1969493,0.0396932,0.1056801,0.1623125,17844.22,225.9607,150.9624
39,90,0.092,0.848,0.05383,4.305422,30.41656,0.1980664,0.0381673,0.1033207,0.1601513,18884.22,230.5675,172.4086
39,91,0.0924,0.8482,0.069,4.504478,31.11675,0.1989288,0.037409,0.10118,0.1569169,19637.44,222.1441,187.314
39,92,0.0928,0.8483999,0.075,4.274781,29.69196,0.1994164,0.037599,0.0987078,0.152897,20601.49,215.6148,195.7151
39,93,0.0932,0.8486,0.07,4.174552,28.53926,0.2005312,0.0378486,0.0961155,0.1489044,21241.82,208.5242,208.1367
40,80,0.029,0.927,0.07225,4.080254,55.17318,0.2038015,0.0538543,0.1362197,0.1541711,9592.049,277.9303,58.84211
40,81,0.03,0.9268,0.07575,4.412382,54.04407,0.1972718,0.0514166,0.13851,0.1594963,10590.9,273.9769,64.51954
40,82,0.031,0.9266,0.10258,4.034591,49.83124,0.1939203,0.0492662,0.1383648,0.1603774,11318.84,264.3606,72.29801
40,83,0.032,0.9264,0.0825,3.548117,46.45398,0.1914226,0.0470711,0.1380753,0.1621339,12151.6,266.7364,81.86583
40,84,0.033,0.9262,0.05325,3.347193,44.39293,0.1891892,0.045738,0.1351351,0.1663202,13313.32,264.4491,91.841
40,85,0.034,0.926,0.05008,3.462332,43.72343,0.1867905,0.0443756,0.1320949,0.1702786,14120.25,261.9195,92.61954
40,86,0.035,0.9258,0.04133,3.348004,45.57625,0.185261,0.0440123,0.1279427,0.1740021,15079.77,275.7421,99.38081
40,87,0.036,0.9256,0.03875,3.582828,49.05859,0.1858586,0.0424242,0.1242424,0.1757576,16025.88,279.3939,103.0706
40,88,0.037,0.9254,0.03058,3.962852,48.02912,0.186747,0.0401606,0.123494,0.1757028,17330.56,284.9398,100.101
40,89,0.038,0.9252,0.04,3.768232,48.32368,0.1888112,0.036963,0.1218781,0.1738262,18435.11,297.2527,118.3735
40,90,0.039,0.925,0.06783,4.316733,49.18127,0.1912351,0.0358566,0.1195219,0.1723108,19044.36,310.0598,146.7533
40,91,0.04,0.9248,0.085,4.619522,45.7739,0.1942231,0.0348606,0.1155379,0.1693227,19444.85,277.988,157.9681
40,92,0.041,0.9246,0.089,3.961039,42.002,0.1978022,0.034965,0.1108891,0.1648352,20235.46,273.7263,174.2032
40,93,0.042,0.9244,0.077,4.017,40.973,0.2,0.035,0.105,0.162,21203.68,273.9,170.8292
41,80,0.304,0.598,0.06908,6.478219,46.91256,0.2431134,0.0589366,0.1431774,0.165599,7589.166,212.3959,230.2589
41,81,0.3034,0.5988,0.08392,6.377792,46.59547,0.2374961,0.0553633,0.1446996,0.1701793,8366.804,204.2466,237.8924
41,82,0.3028,0.5996,0.10808,7.188591,46.33946,0.2350374,0.0520574,0.1433915,0.1698878,8734.523,213.4352,251.966
41,83,0.3022,0.6004,0.10042,6.225418,41.92641,0.233457,0.0497836,0.1406927,0.1703772,9403.703,205.102,268.9838
41,84,0.3016,0.6012,0.07083,6.297983,40.73044,0.2304401,0.0488998,0.1375306,0.1717604,10302.93,215.8924,280.6432
41,85,0.301,0.602,0.06858,6.39449,42.65577,0.2279746,0.0490463,0.132304,0.1728732,10914.1,224.9773,284.6883
41,86,0.3004,0.6028,0.06217,6.816931,45.09483,0.2246485,0.049656,0.1280287,0.1740951,11478.98,230.5115,299.9697
41,87,0.2998,0.6036,0.05592,6.735581,45.55487,0.2221236,0.0493937,0.1242236,0.1745046,12197.26,241.748,329.7039
41,88,0.2992,0.6044,0.04567,7.587632,47.82063,0.2221571,0.0480657,0.1207503,0.1732122,13193.88,253.2532,350.843
41,89,0.2986,0.6052,0.04717,8.266127,48.82037,0.2218687,0.0454151,0.1188892,0.171536,13883.49,258.2007,378.136
41,90,0.298,0.606,0.047,9.725793,50.47958,0.2210797,0.0439874,0.1168238,0.1690945,15096.97,263.0963,428.3483
41,91,0.2974,0.6068,0.062,9.722269,52.05251,0.2204437,0.0426846,0.115417,0.1668071,15466.86,257.1469,462.9534
41,92,0.2968,0.6076,0.062,9.44463,49.48598,0.2195393,0.0427422,0.1135165,0.1634749,16170.31,228.8371,483.235
41,93,0.2962,0.6084,0.075,10.2336,48.80016,0.2187757,0.0425473,0.1114466,0.1603075,16809.15,267.966,488.8149
42,80,0.003,0.158,0.04783,1.263386,31.03763,0.2387844,0.0578871,0.1374819,0.1490593,7703.867,204.9204,78.34303
42,81,0.0032,0.1717,0.05075,1.04058,28.87246,0.2391304,0.0536232,0.1376812,0.1550725,8930.102,203.6232,88.13314
42,82,0.0034,0.1854,0.05442,0.9898698,25.45876,0.2402316,0.0492041,0.1360347,0.1562952,9324.141,212.5905,95.94202
42,83,0.0036,0.1991,0.05408,1.212121,24.52092,0.2395382,0.046176,0.1327561,0.1587301,9685.013,210.5339,109.2619
42,84,0.0038,0.2128,0.04367,1.493544,24.96844,0.241033,0.0444763,0.1276901,0.1606887,10788.39,208.1779,116.5945
42,85,0.004,0.2265,0.0525,1.385387,25.40115,0.2421203,0.0458453,0.1203438,0.1618911,11149.89,211.4613,129.6987
42,86,0.0042,0.2402,0.04867,1.268678,26.3592,0.2413793,0.045977,0.1135057,0.1637931,11757.85,219.1092,148.5673
42,87,0.0044,0.2539,0.04233,1.219828,26.06034,0.2413793,0.045977,0.1077586,0.1637931,12505.16,222.2701,150.8621
42,88,0.0046,0.2676,0.03908,1.164756,25.27364,0.2421203,0.0444126,0.1031519,0.1618911,12839.54,224.7851,162.7874
42,89,0.0048,0.2813,0.04158,1.390244,26.15495,0.2424677,0.0430416,0.1004304,0.159254,14133.02,232.2812,146.1318
42,90,0.005,0.295,0.03617,1.625538,27.42611,0.2424677,0.0430416,0.097561,0.1563845,15620.62,239.4548,180.2009
42,91,0.0052,0.3087,0.034,1.824786,29.0114,0.2421652,0.0441595,0.0968661,0.1509971,16410.75,199.4302,192.396
42,92,0.0054,0.3224,0.031,1.95339,28.16243,0.2429378,0.0451977,0.0974576,0.1454802,17353.75,189.8305,195.7265
42,93,0.0056,0.3361,0.035,2.083916,27.4979,0.2447553,0.0475524,0.0965035,0.1398601,17986.4,161.1189,210.0282
43,80,0.158,0.648,0.073,4.535831,39.99826,0.2278371,0.0551078,0.1309083,0.162274,8030.399,227.1836,145.3728
43,81,0.1582,0.6508999,0.09075,4.10955,38.83686,0.2247191,0.0522904,0.1302939,0.1668107,8836.814,226.8367,152.9514
43,82,0.1584,0.6538,0.11842,4.215669,39.96814,0.2223418,0.0497202,0.1291434,0.1661644,9264.429,226.7327,170.6353
43,83,0.1586,0.6567,0.11483,4.04206,36.2897,0.2199571,0.0474249,0.1272532,0.1669528,9849.827,230.0858,169.3715
43,84,0.1588,0.6596,0.08567,4.482612,34.66226,0.2169831,0.046725,0.1243866,0.1679112,10876.67,221.1862,199.5923
43,85,0.159,0.6625,0.08,4.791516,37.29099,0.2131495,0.0468717,0.121315,0.1696713,11581.12,213.5949,187.796
43,86,0.1592,0.6654,0.08033,5.469297,40.48555,0.2099599,0.0481114,0.1169023,0.1707111,12492.33,228.7824,164.4751
43,87,0.1594,0.6683,0.06608,5.415011,41.94355,0.2071921,0.0476688,0.1137362,0.1714405,13316.12,240.9262,185.5244
43,88,0.1596,0.6712,0.05775,5.434467,40.15906,0.2077976,0.0462464,0.111572,0.1702613,14180.59,253.1107,193.3724
43,89,0.1598,0.6741,0.05125,5.586732,40.34899,0.2082818,0.0436753,0.1100124,0.1685208,15075.71,246.2299,206.3459
43,90,0.16,0.677,0.05217,6.683974,43.67294,0.2078904,0.0421096,0.1083402,0.1659853,15900.63,239.1455,218.9946
43,91,0.1602,0.6799,0.066,7.260703,46.4168,0.207189,0.0409935,0.1068255,0.1639742,16490.13,286.0258,212.3467
43,92,0.1604,0.6828,0.064,7.4601,43.88736,0.2071642,0.040995,0.1052736,0.160398,17622.51,290.6468,231.7044
43,93,0.1606,0.6857,0.057,7.657776,44.73759,0.2076878,0.0411845,0.1039419,0.1570896,18414.15,277.3877,235.801
44,80,0.12,0.795,0.05225,5.480217,55.69471,0.2473118,0.0553096,0.1395741,0.1705672,9915.664,233.2771,190.9706
44,81,0.1199,0.7971,0.05292,5.327547,55.21246,0.2466432,0.0520141,0.1369863,0.1779466,11267.24,228.0551,210.078
44,82,0.1198,0.7992,0.0685,5.751615,57.06079,0.2462984,0.0495728,0.1341726,0.1803535,11830.76,230.9569,213.6308
44,83,0.1197,0.8013,0.07992,5.113382,53.85424,0.2448578,0.04774,0.1312849,0.1835323,12125.67,232.015,235.7902
44,84,0.1196,0.8034,0.05933,5.043856,55.18779,0.2443306,0.0476042,0.1273193,0.1852939,13026.46,234.7098,223.8382
44,85,0.1195,0.8055,0.07008,5.532477,60.546,0.2435322,0.0482394,0.1232102,0.1868125,13741.32,240.1831,229.1622
44,86,0.1194,0.8076,0.08883,6.637582,67.98484,0.2429201,0.0495743,0.1186523,0.1875491,13588.02,244.9913,230.6397
44,87,0.1193,0.8097,0.08442,6.374744,71.62543,0.2428709,0.0493924,0.1153291,0.1869209,13953.83,252.8216,232.6792
44,88,0.1192,0.8118,0.07308,6.569808,74.15072,0.2431151,0.047939,0.1132177,0.1852763,14767.04,262.4648,233.5519
44,89,0.1191,0.8139,0.06725,6.657286,73.47992,0.2405545,0.0453977,0.1128696,0.183971,15694.98,265.0175,242.6172
44,90,0.119,0.816,0.06167,7.581653,70.34883,0.2417351,0.0443728,0.1112544,0.180891,16734.9,267.3388,261.9266
44,91,0.1189,0.8181,0.066,8.399204,69.77778,0.2429691,0.043799,0.108633,0.1784232,17439.58,329.2301,293.3294
44,92,0.1188,0.8202,0.075,8.051179,62.42035,0.2436804,0.043884,0.1065996,0.174631,18448.78,337.8839,297.8158
44,93,0.1187,0.8223,0.07,7.621264,56.76956,0.2437469,0.0437025,0.1055405,0.1707615,19134.2,348.4499,341.9499
45,80,0.006,0.772,0.06308,3.028747,55.68583,0.3162218,0.0533881,0.1478439,0.1649555,8005.087,221.0815,67.39436
45,81,0.0061,0.7723,0.06658,2.988119,54.54984,0.3227723,0.050165,0.1405941,0.1709571,8703.905,200.066,63.51814
45,82,0.0062,0.7726,0.0785,2.849808,50.35366,0.3241335,0.0487805,0.1347882,0.1739409,9130.033,213.9923,74.32343
45,83,0.0063,0.7729,0.09258,2.598119,49.3511,0.3272727,0.0476489,0.1278997,0.1761755,9567.966,200.4389,76.95763
45,84,0.0064,0.7732,0.0655,2.487669,46.0561,0.3255241,0.0480888,0.1233046,0.1781751,10342.66,206.2885,79.05956
45,85,0.0065,0.7735,0.05925,2.676811,50.56117,0.3231893,0.0486914,0.1205113,0.1777237,10915.01,206.1473,91.92355
45,86,0.0066,0.7738,0.05967,2.670475,52.1792,0.3193025,0.0511124,0.1160553,0.1779916,11317.63,213.9507,98.78271
45,87,0.0067,0.7741001,0.06342,2.300954,53.95232,0.3200238,0.0518474,0.1126341,0.1752086,11781.38,219.0405,104.9308
45,88,0.0068,0.7744,0.04883,2.433393,53.418,0.3179396,0.0521018,0.1124926,0.1705151,12383.09,224.5708,109.4756
45,89,0.0069,0.7747,0.04683,2.589097,54.26553,0.3147714,0.0515826,0.1143025,0.1647128,13200.48,224.0328,115.0977
45,90,0.007,0.775,0.04308,2.82448,53.47575,0.3117783,0.0531178,0.1166282,0.158776,14041.47,222.3441,138.8042
45,91,0.0071,0.7753,0.049,2.873231,53.29824,0.3078665,0.0548953,0.1177136,0.1567629,14735.5,217.4307,142.8407
